Size;Speed;StartingPredators;StartingPrey;EnergyMax;EnergyMin;EnergyMoveCost;EnergyFood;EnergyStart;ReproductionRequirement;ReproductionCost;BaseEnergyCost;PlantGrowthPerTick;TurnSpeed;StartingPlants;SPeciationFreshhold;AdddNodeMutationRate;AddConnectionMutationRate;WeightMutationRate;RemoveConnectionRate;PreyVisionAngel;PreyVisionAngels;PreyVisionRange;PreyInputNodes;PredatorVisionAngel;PredatorVisionAngels;PredatorVisionRange;PredatorInputNodes
125;1;0;400;100;0;0.1;45;25;70;60;0.1;0.75;45;0.01;0.0001;50;15;20;1;35;6;18;12;35;6;18;6
tick;PreyPopulation;PredatorPopulation;PlantPopulation;PreyDeathCausePredator;PreyDeathCauseStarvation;PreyDeathCauseAge;PreyDeathCauseEdge;PredatorDeathCauseStarvation;PredatorDeathCauseAge;PredatorDeathCauseEdge;PlantDeathCausePrey;PreyAvredgeGenomeSize;PredatorAvredgeGenomeSize;PreyTimeSinceLastFood;PredatorTimeSinceLastFood;PreyAvredgeLifeSpan;PredatorAvredgeLifeSpan;PreyChildren;PredatorChildren;PreyDeath;PredatorDeath
7335;119;0;35;0;0;0;0;0;0;0;0;2.471429;NaN;79.7479;NaN;NaN;NaN;0;0;0;0
7336;120;0;33;0;0;0;0;0;0;0;0;2.471389;NaN;76.825;NaN;NaN;NaN;0;0;0;0
7337;120;0;34;0;1;0;0;0;0;0;0;2.475001;NaN;74.75833;NaN;1098;NaN;3;0;1;0
7338;120;0;33;0;0;0;0;0;0;0;0;2.475001;NaN;75.525;NaN;NaN;NaN;0;0;0;0
7339;120;0;31;0;0;0;0;0;0;0;0;2.475001;NaN;75.125;NaN;NaN;NaN;0;0;0;0
7340;122;0;32;0;0;0;0;0;0;0;0;2.479782;NaN;74.66393;NaN;NaN;NaN;0;0;0;0
7341;122;0;32;0;0;0;0;0;0;0;0;2.479782;NaN;75.40984;NaN;NaN;NaN;0;0;0;0
7342;123;0;32;0;0;0;0;0;0;0;0;2.482114;NaN;75.56097;NaN;NaN;NaN;0;0;0;0
7343;123;0;32;0;0;0;0;0;0;0;0;2.482114;NaN;76.3252;NaN;NaN;NaN;0;0;0;0
7344;123;0;33;0;0;0;0;0;0;0;0;2.482114;NaN;77.08943;NaN;NaN;NaN;0;0;0;0
7345;123;0;34;0;0;0;0;0;0;0;0;2.482114;NaN;77.85366;NaN;NaN;NaN;0;0;0;0
7346;122;0;34;0;1;0;0;0;0;0;0;2.483334;NaN;78.72131;NaN;661;NaN;3;0;1;0
7347;122;0;35;0;0;0;0;0;0;0;0;2.483334;NaN;79.4836;NaN;NaN;NaN;0;0;0;0
7348;122;0;35;0;0;0;0;0;0;0;0;2.483334;NaN;78.72951;NaN;NaN;NaN;0;0;0;0
7349;123;0;34;0;0;0;0;0;0;0;0;2.482927;NaN;77.99187;NaN;NaN;NaN;0;0;0;0
7350;125;0;35;0;0;0;0;0;0;0;0;2.483467;NaN;77.488;NaN;NaN;NaN;0;0;0;0
7351;125;0;35;0;0;0;0;0;0;0;0;2.483467;NaN;77.352;NaN;NaN;NaN;0;0;0;0
7352;125;0;36;0;1;0;0;0;0;0;0;2.483467;NaN;75.416;NaN;750;NaN;2;0;1;0
7353;125;0;37;0;0;0;0;0;0;0;0;2.483467;NaN;76.152;NaN;NaN;NaN;0;0;0;0
7354;125;0;37;0;0;0;0;0;0;0;0;2.483467;NaN;75.616;NaN;NaN;NaN;0;0;0;0
7355;125;0;34;0;0;0;0;0;0;0;0;2.483467;NaN;74;NaN;NaN;NaN;0;0;0;0
7356;129;0;35;0;0;0;0;0;0;0;0;2.485013;NaN;72.4186;NaN;NaN;NaN;0;0;0;0
7357;129;0;36;0;0;0;0;0;0;0;0;2.485013;NaN;73.13178;NaN;NaN;NaN;0;0;0;0
7358;129;0;37;0;0;0;0;0;0;0;0;2.485013;NaN;73.84496;NaN;NaN;NaN;0;0;0;0
7359;129;0;30;0;0;0;0;0;0;0;0;2.485013;NaN;70.55038;NaN;NaN;NaN;0;0;0;0
7360;134;0;31;0;0;0;0;0;0;0;0;2.491791;NaN;68.61194;NaN;NaN;NaN;0;0;0;0
7361;134;0;31;0;0;0;0;0;0;0;0;2.491791;NaN;69.30597;NaN;NaN;NaN;0;0;0;0
7362;134;0;32;0;0;0;0;0;0;0;0;2.491791;NaN;70;NaN;NaN;NaN;0;0;0;0
7363;133;0;33;0;1;0;0;0;0;0;0;2.492732;NaN;69.21053;NaN;917;NaN;3;0;1;0
7364;133;0;33;0;0;0;0;0;0;0;0;2.492732;NaN;69.00752;NaN;NaN;NaN;0;0;0;0
7365;133;0;31;0;0;0;0;0;0;0;0;2.492732;NaN;67.5188;NaN;NaN;NaN;0;0;0;0
7366;133;0;32;0;0;0;0;0;0;0;0;2.492732;NaN;68.21805;NaN;NaN;NaN;0;0;0;0
7367;131;0;33;0;2;0;0;0;0;0;0;2.493384;NaN;67.55725;NaN;498.5;NaN;1;0;2;0
7368;131;0;34;0;0;0;0;0;0;0;0;2.493384;NaN;68.25954;NaN;NaN;NaN;0;0;0;0
7369;131;0;34;0;0;0;0;0;0;0;0;2.493384;NaN;68.70229;NaN;NaN;NaN;0;0;0;0
7370;131;0;35;0;0;0;0;0;0;0;0;2.493384;NaN;69.40458;NaN;NaN;NaN;0;0;0;0
7371;130;0;36;0;1;0;0;0;0;0;0;2.49359;NaN;67.91538;NaN;719;NaN;2;0;1;0
7372;129;0;37;0;1;0;0;0;0;0;0;2.494832;NaN;69.14729;NaN;154;NaN;0;0;1;0
7373;128;0;34;0;1;0;0;0;0;0;0;2.496094;NaN;67.69531;NaN;649;NaN;3;0;1;0
7374;130;0;35;0;0;0;0;0;0;0;0;2.497693;NaN;67.36154;NaN;NaN;NaN;0;0;0;0
7375;129;0;36;0;1;0;0;0;0;0;0;2.497416;NaN;68.5969;NaN;175;NaN;0;0;1;0
7376;129;0;32;0;0;0;0;0;0;0;0;2.497416;NaN;65.5659;NaN;NaN;NaN;0;0;0;0
7377;131;0;32;0;0;0;0;0;0;0;0;2.491349;NaN;65.26717;NaN;NaN;NaN;0;0;0;0
7377;131;0;33;0;0;0;0;0;0;0;0;2.491349;NaN;65.26717;NaN;NaN;NaN;0;0;0;0
7378;131;0;33;0;0;0;0;0;0;0;0;2.491349;NaN;65.23664;NaN;NaN;NaN;0;0;0;0
7379;131;0;32;0;1;0;0;0;0;0;0;2.491603;NaN;65.78626;NaN;113;NaN;0;0;1;0
7380;130;0;33;0;1;0;0;0;0;0;0;2.493077;NaN;64.43846;NaN;670;NaN;0;0;1;0
7381;130;0;29;0;0;0;0;0;0;0;0;2.493077;NaN;62.37692;NaN;NaN;NaN;0;0;0;0
7382;132;0;29;0;0;0;0;0;0;0;0;2.496212;NaN;62.12879;NaN;NaN;NaN;0;0;0;0
7383;132;0;28;0;0;0;0;0;0;0;0;2.496212;NaN;62.10606;NaN;NaN;NaN;0;0;0;0
7383;132;0;26;0;0;0;0;0;0;0;0;2.496212;NaN;60.70454;NaN;NaN;NaN;0;0;0;0
7384;131;0;27;0;3;0;0;0;0;0;0;2.49084;NaN;60.9771;NaN;184.3333;NaN;4;0;3;0
7385;131;0;28;0;0;0;0;0;0;0;0;2.49084;NaN;61.67176;NaN;NaN;NaN;0;0;0;0
7386;131;0;29;0;0;0;0;0;0;0;0;2.49084;NaN;62.36641;NaN;NaN;NaN;0;0;0;0
7387;130;0;30;0;1;0;0;0;0;0;0;2.492052;NaN;63.54615;NaN;155;NaN;0;0;1;0
7388;130;0;30;0;0;0;0;0;0;0;0;2.492052;NaN;64.02308;NaN;NaN;NaN;0;0;0;0
7389;130;0;30;0;1;0;0;0;0;0;0;2.492564;NaN;62.99231;NaN;285;NaN;1;0;1;0
7390;131;0;29;0;0;0;0;0;0;0;0;2.49313;NaN;63.19847;NaN;NaN;NaN;0;0;0;0
7391;131;0;30;0;0;0;0;0;0;0;0;2.49313;NaN;63.89313;NaN;NaN;NaN;0;0;0;0
7392;131;0;31;0;0;0;0;0;0;0;0;2.49313;NaN;64.58778;NaN;NaN;NaN;0;0;0;0
7393;130;0;32;0;1;0;0;0;0;0;0;2.493846;NaN;65.21539;NaN;448;NaN;2;0;1;0
7394;129;0;32;0;1;0;0;0;0;0;0;2.495091;NaN;64.07752;NaN;1399;NaN;6;0;1;0
7395;129;0;31;0;0;0;0;0;0;0;0;2.495091;NaN;64.28682;NaN;NaN;NaN;0;0;0;0
7396;129;0;30;0;0;0;0;0;0;0;0;2.495091;NaN;64.51938;NaN;NaN;NaN;0;0;0;0
7397;130;0;31;0;0;0;0;0;0;0;0;2.496154;NaN;64.71539;NaN;NaN;NaN;0;0;0;0
7398;129;0;30;0;1;0;0;0;0;0;0;2.496641;NaN;64.4341;NaN;144;NaN;0;0;1;0
7399;131;0;28;0;0;0;0;0;0;0;0;2.497456;NaN;63.61069;NaN;NaN;NaN;0;0;0;0
7400;132;0;27;0;0;0;0;0;0;0;0;2.497223;NaN;62.18939;NaN;NaN;NaN;0;0;0;0
7401;133;0;28;0;0;0;0;0;0;0;0;2.5;NaN;62.40601;NaN;NaN;NaN;0;0;0;0
7402;133;0;28;0;0;0;0;0;0;0;0;2.5;NaN;63.09023;NaN;NaN;NaN;0;0;0;0
7403;132;0;28;0;1;0;0;0;0;0;0;2.499243;NaN;64.25758;NaN;157;NaN;0;0;1;0
7404;132;0;26;0;0;0;0;0;0;0;0;2.499243;NaN;64.60606;NaN;NaN;NaN;0;0;0;0
7405;132;0;23;0;1;0;0;0;0;0;0;2.497475;NaN;63.03788;NaN;159;NaN;0;0;1;0
7406;136;0;23;0;0;0;0;0;0;0;0;2.496814;NaN;61.33823;NaN;NaN;NaN;0;0;0;0
7407;137;0;23;0;0;0;0;0;0;0;0;2.496107;NaN;61.56204;NaN;NaN;NaN;0;0;0;0
7408;137;0;24;0;0;0;0;0;0;0;0;2.496107;NaN;62.23358;NaN;NaN;NaN;0;0;0;0
7409;137;0;24;0;0;0;0;0;0;0;0;2.496107;NaN;62.90511;NaN;NaN;NaN;0;0;0;0
7410;137;0;25;0;0;0;0;0;0;0;0;2.496107;NaN;63.57664;NaN;NaN;NaN;0;0;0;0
7411;136;0;26;0;1;0;0;0;0;0;0;2.494363;NaN;64.72059;NaN;118;NaN;0;0;1;0
7412;136;0;26;0;0;0;0;0;0;0;0;2.494363;NaN;65.39706;NaN;NaN;NaN;0;0;0;0
7413;136;0;26;0;0;0;0;0;0;0;0;2.494363;NaN;64.38235;NaN;NaN;NaN;0;0;0;0
7414;136;0;27;0;0;0;0;0;0;0;0;2.494363;NaN;65.06618;NaN;NaN;NaN;0;0;0;0
7415;136;0;28;0;0;0;0;0;0;0;0;2.494363;NaN;65.75;NaN;NaN;NaN;0;0;0;0
7416;136;0;24;0;0;0;0;0;0;0;0;2.494363;NaN;63.75735;NaN;NaN;NaN;0;0;0;0
7417;138;0;25;0;0;0;0;0;0;0;0;2.493478;NaN;63.52898;NaN;NaN;NaN;0;0;0;0
7418;138;0;26;0;0;0;0;0;0;0;0;2.493478;NaN;64.22464;NaN;NaN;NaN;0;0;0;0
7419;138;0;27;0;0;0;0;0;0;0;0;2.493478;NaN;64.92029;NaN;NaN;NaN;0;0;0;0
7420;138;0;28;0;0;0;0;0;0;0;0;2.493478;NaN;65.61594;NaN;NaN;NaN;0;0;0;0
7421;138;0;25;0;0;0;0;0;0;0;0;2.493478;NaN;63.98551;NaN;NaN;NaN;0;0;0;0
7422;139;0;25;0;0;0;0;0;0;0;0;2.493285;NaN;64.22302;NaN;NaN;NaN;0;0;0;0
7423;139;0;26;0;0;0;0;0;0;0;0;2.493285;NaN;64.92086;NaN;NaN;NaN;0;0;0;0
7424;138;0;26;0;1;0;0;0;0;0;0;2.493237;NaN;66.0942;NaN;143;NaN;0;0;1;0
7425;137;0;24;0;1;0;0;0;0;0;0;2.494404;NaN;62.31387;NaN;822;NaN;1;0;1;0
7426;139;0;24;0;0;0;0;0;0;0;0;2.495204;NaN;59.76978;NaN;NaN;NaN;0;0;0;0
7427;139;0;25;0;0;0;0;0;0;0;0;2.495204;NaN;60.46043;NaN;NaN;NaN;0;0;0;0
7428;139;0;26;0;0;0;0;0;0;0;0;2.495204;NaN;61.15108;NaN;NaN;NaN;0;0;0;0
7429;139;0;27;0;0;0;0;0;0;0;0;2.495204;NaN;61.84173;NaN;NaN;NaN;0;0;0;0
7430;138;0;28;0;1;0;0;0;0;0;0;2.49541;NaN;60.15942;NaN;422;NaN;0;0;1;0
7431;138;0;29;0;0;0;0;0;0;0;0;2.49541;NaN;60.84783;NaN;NaN;NaN;0;0;0;0
7432;138;0;29;0;0;0;0;0;0;0;0;2.49541;NaN;61.53623;NaN;NaN;NaN;0;0;0;0
7433;138;0;30;0;0;0;0;0;0;0;0;2.49541;NaN;62.23188;NaN;NaN;NaN;0;0;0;0
7434;138;0;31;0;0;0;0;0;0;0;0;2.49541;NaN;62.92754;NaN;NaN;NaN;0;0;0;0
7435;138;0;32;0;0;0;0;0;0;0;0;2.49541;NaN;63.62319;NaN;NaN;NaN;0;0;0;0
7436;137;0;32;0;1;0;0;0;0;0;0;2.493917;NaN;64.78832;NaN;143;NaN;0;0;1;0
7437;137;0;31;0;0;0;0;0;0;0;0;2.493917;NaN;65.48905;NaN;NaN;NaN;0;0;0;0
7438;137;0;31;0;0;0;0;0;0;0;0;2.493917;NaN;65.94891;NaN;NaN;NaN;0;0;0;0
7439;137;0;31;0;1;0;0;0;0;0;0;2.49416;NaN;66.65694;NaN;120;NaN;0;0;1;0
7440;136;0;31;0;1;0;0;0;0;0;0;2.494117;NaN;66.81618;NaN;655;NaN;3;0;1;0
7441;134;0;28;0;2;0;0;0;0;0;0;2.494527;NaN;63.71642;NaN;419;NaN;0;0;2;0
7442;135;0;28;0;1;0;0;0;0;0;0;2.493827;NaN;63.31111;NaN;480;NaN;2;0;1;0
7443;135;0;27;0;0;0;0;0;0;0;0;2.493827;NaN;63.77778;NaN;NaN;NaN;0;0;0;0
7444;137;0;27;0;0;0;0;0;0;0;0;2.49416;NaN;63.54015;NaN;NaN;NaN;0;0;0;0
7445;137;0;27;0;0;0;0;0;0;0;0;2.49416;NaN;64.23357;NaN;NaN;NaN;0;0;0;0
7446;137;0;28;0;0;0;0;0;0;0;0;2.49416;NaN;64.92701;NaN;NaN;NaN;0;0;0;0
7447;137;0;28;0;0;0;0;0;0;0;0;2.49416;NaN;64.46716;NaN;NaN;NaN;0;0;0;0
7448;137;0;29;0;1;0;0;0;0;0;0;2.493917;NaN;64.48175;NaN;795;NaN;4;0;1;0
7449;136;0;30;0;1;0;0;0;0;0;0;2.493628;NaN;64.98529;NaN;217;NaN;2;0;1;0
7450;135;0;30;0;1;0;0;0;0;0;0;2.49358;NaN;66.15556;NaN;152;NaN;0;0;1;0
7451;135;0;31;0;0;0;0;0;0;0;0;2.49358;NaN;66.85185;NaN;NaN;NaN;0;0;0;0
7452;135;0;31;0;0;0;0;0;0;0;0;2.49358;NaN;66.54074;NaN;NaN;NaN;0;0;0;0
7453;135;0;32;0;0;0;0;0;0;0;0;2.49358;NaN;67.23704;NaN;NaN;NaN;0;0;0;0
7454;134;0;33;0;1;0;0;0;0;0;0;2.499005;NaN;67.85821;NaN;904;NaN;1;0;1;0
7455;133;0;33;0;1;0;0;0;0;0;0;2.499499;NaN;69.06767;NaN;141;NaN;0;0;1;0
7456;133;0;33;0;0;0;0;0;0;0;0;2.499499;NaN;69.77444;NaN;NaN;NaN;0;0;0;0
7457;131;0;34;0;2;0;0;0;0;0;0;2.499491;NaN;71.55725;NaN;142;NaN;0;0;2;0
7458;131;0;33;0;0;0;0;0;0;0;0;2.499491;NaN;71.0229;NaN;NaN;NaN;0;0;0;0
7459;133;0;31;0;0;0;0;0;0;0;0;2.499499;NaN;65.04511;NaN;NaN;NaN;0;0;0;0
7460;133;0;31;0;0;0;0;0;0;0;0;2.499499;NaN;65.75188;NaN;NaN;NaN;0;0;0;0
7461;133;0;32;0;0;0;0;0;0;0;0;2.499499;NaN;66.45865;NaN;NaN;NaN;0;0;0;0
7462;132;0;32;0;1;0;0;0;0;0;0;2.500757;NaN;65.51515;NaN;323;NaN;1;0;1;0
7463;133;0;33;0;0;0;0;0;0;0;0;2.501504;NaN;65.7218;NaN;NaN;NaN;0;0;0;0
7464;133;0;28;0;0;0;0;0;0;0;0;2.501504;NaN;65.43609;NaN;NaN;NaN;0;0;0;0
7465;136;0;28;0;0;0;0;0;0;0;0;2.501961;NaN;64.69118;NaN;NaN;NaN;0;0;0;0
7466;136;0;28;0;0;0;0;0;0;0;0;2.501961;NaN;65.38971;NaN;NaN;NaN;0;0;0;0
7467;136;0;28;0;0;0;0;0;0;0;0;2.501961;NaN;64.72794;NaN;NaN;NaN;0;0;0;0
7468;136;0;26;0;0;0;0;0;0;0;0;2.501961;NaN;64.07353;NaN;NaN;NaN;0;0;0;0
7469;138;0;26;0;0;0;0;0;0;0;0;2.501932;NaN;63.83333;NaN;NaN;NaN;0;0;0;0
7470;138;0;27;0;0;0;0;0;0;0;0;2.501932;NaN;64.52174;NaN;NaN;NaN;0;0;0;0
7471;137;0;28;0;1;0;0;0;0;0;0;2.50146;NaN;65.20438;NaN;501;NaN;2;0;1;0
7472;137;0;28;0;0;0;0;0;0;0;0;2.50146;NaN;65.89051;NaN;NaN;NaN;0;0;0;0
7473;137;0;25;0;0;0;0;0;0;0;0;2.50146;NaN;63.39416;NaN;NaN;NaN;0;0;0;0
7474;137;0;26;0;1;0;0;0;0;0;0;2.505353;NaN;64.08759;NaN;147;NaN;0;0;1;0
7475;137;0;27;0;0;0;0;0;0;0;0;2.505353;NaN;64.78102;NaN;NaN;NaN;0;0;0;0
7476;136;0;25;0;1;0;0;0;0;0;0;2.503431;NaN;65.05147;NaN;135;NaN;0;0;1;0
7477;138;0;25;0;0;0;0;0;0;0;0;2.504589;NaN;64.7971;NaN;NaN;NaN;0;0;0;0
7478;137;0;26;0;1;0;0;0;0;0;0;2.504136;NaN;65.9635;NaN;129;NaN;0;0;1;0
7479;137;0;27;0;0;0;0;0;0;0;0;2.504136;NaN;66.65694;NaN;NaN;NaN;0;0;0;0
7480;136;0;27;0;1;0;0;0;0;0;0;2.504412;NaN;67.17647;NaN;292;NaN;1;0;1;0
7481;136;0;27;0;0;0;0;0;0;0;0;2.504412;NaN;67.875;NaN;NaN;NaN;0;0;0;0
7482;136;0;26;0;0;0;0;0;0;0;0;2.504412;NaN;68.125;NaN;NaN;NaN;0;0;0;0
7483;135;0;25;0;2;0;0;0;0;0;0;2.501729;NaN;66.68148;NaN;249;NaN;6;0;2;0
7484;136;0;26;0;0;0;0;0;0;0;0;2.501961;NaN;66.88235;NaN;NaN;NaN;0;0;0;0
7485;136;0;27;0;0;0;0;0;0;0;0;2.501961;NaN;67.57353;NaN;NaN;NaN;0;0;0;0
7486;136;0;28;0;0;0;0;0;0;0;0;2.501961;NaN;68.26471;NaN;NaN;NaN;0;0;0;0
7487;135;0;29;0;1;0;0;0;0;0;0;2.503951;NaN;66.74074;NaN;1005;NaN;2;0;1;0
7488;135;0;30;0;0;0;0;0;0;0;0;2.503951;NaN;67.42963;NaN;NaN;NaN;0;0;0;0
7489;135;0;29;0;0;0;0;0;0;0;0;2.503951;NaN;65.88148;NaN;NaN;NaN;0;0;0;0
7490;136;0;30;0;1;0;0;0;0;0;0;2.504411;NaN;66.08088;NaN;157;NaN;0;0;1;0
7491;135;0;30;0;1;0;0;0;0;0;0;2.505431;NaN;64.77778;NaN;737;NaN;2;0;1;0
7492;133;0;30;0;2;0;0;0;0;0;0;2.503258;NaN;65.75188;NaN;340.5;NaN;4;0;2;0
7493;132;0;29;0;1;0;0;0;0;0;0;2.50303;NaN;66.94697;NaN;138;NaN;0;0;1;0
7494;132;0;30;0;0;0;0;0;0;0;0;2.50303;NaN;67.65151;NaN;NaN;NaN;0;0;0;0
7495;132;0;31;0;0;0;0;0;0;0;0;2.50303;NaN;68.35606;NaN;NaN;NaN;0;0;0;0
7496;132;0;32;0;0;0;0;0;0;0;0;2.50303;NaN;69.06061;NaN;NaN;NaN;0;0;0;0
7497;130;0;33;0;2;0;0;0;0;0;0;2.504615;NaN;67.81538;NaN;441.5;NaN;2;0;2;0
7498;130;0;31;0;0;0;0;0;0;0;0;2.504615;NaN;66.44615;NaN;NaN;NaN;0;0;0;0
7499;131;0;27;0;0;0;0;0;0;0;0;2.505852;NaN;64.68702;NaN;NaN;NaN;0;0;0;0
7500;132;0;25;0;1;0;0;0;0;0;0;2.504798;NaN;62.37121;NaN;322;NaN;1;0;1;0
7501;134;0;26;0;0;0;0;0;0;0;0;2.505721;NaN;62.13433;NaN;NaN;NaN;0;0;0;0
7502;134;0;26;0;0;0;0;0;0;0;0;2.505721;NaN;62.82836;NaN;NaN;NaN;0;0;0;0
7503;133;0;26;0;1;0;0;0;0;0;0;2.505764;NaN;62.33083;NaN;303;NaN;1;0;1;0
7504;131;0;26;0;2;0;0;0;0;0;0;2.501017;NaN;63.48855;NaN;119.5;NaN;0;0;2;0
7505;131;0;26;0;0;0;0;0;0;0;0;2.501017;NaN;64.19847;NaN;NaN;NaN;0;0;0;0
7506;130;0;25;0;1;0;0;0;0;0;0;2.501538;NaN;64.72308;NaN;488;NaN;2;0;1;0
7507;129;0;25;0;1;0;0;0;0;0;0;2.502584;NaN;62.27907;NaN;1319;NaN;1;0;1;0
7508;130;0;21;0;0;0;0;0;0;0;0;2.501795;NaN;60.45385;NaN;NaN;NaN;0;0;0;0
7509;132;0;21;0;0;0;0;0;0;0;0;2.50202;NaN;60.25758;NaN;NaN;NaN;0;0;0;0
7510;132;0;22;0;0;0;0;0;0;0;0;2.50202;NaN;60.98485;NaN;NaN;NaN;0;0;0;0
7511;131;0;22;0;1;0;0;0;0;0;0;2.502799;NaN;61.64885;NaN;629;NaN;3;0;1;0
7512;131;0;23;0;0;0;0;0;0;0;0;2.502799;NaN;62.37405;NaN;NaN;NaN;0;0;0;0
7513;131;0;22;0;0;0;0;0;0;0;0;2.502799;NaN;60.70992;NaN;NaN;NaN;0;0;0;0
7514;131;0;23;0;0;0;0;0;0;0;0;2.502799;NaN;61.44275;NaN;NaN;NaN;0;0;0;0
7515;130;0;24;0;1;0;0;0;0;0;0;2.503077;NaN;62.65385;NaN;116;NaN;0;0;1;0
7516;129;0;24;0;1;0;0;0;0;0;0;2.508785;NaN;62.66667;NaN;140;NaN;0;0;1;0
7517;130;0;24;0;0;0;0;0;0;0;0;2.508974;NaN;62.92308;NaN;NaN;NaN;0;0;0;0
7518;129;0;25;0;1;0;0;0;0;0;0;2.509044;NaN;63.03101;NaN;330;NaN;1;0;1;0
7519;128;0;26;0;1;0;0;0;0;0;0;2.507813;NaN;62.85938;NaN;322;NaN;1;0;1;0
7520;128;0;26;0;0;0;0;0;0;0;0;2.507813;NaN;63.59375;NaN;NaN;NaN;0;0;0;0
7521;128;0;26;0;1;0;0;0;0;0;0;2.507292;NaN;63.42188;NaN;125;NaN;0;0;1;0
7522;127;0;27;0;1;0;0;0;0;0;0;2.507612;NaN;64.66929;NaN;173;NaN;0;0;1;0
7523;126;0;27;0;1;0;0;0;0;0;0;2.506614;NaN;65.93651;NaN;125;NaN;0;0;1;0
7524;125;0;25;0;1;0;0;0;0;0;0;2.507467;NaN;66.352;NaN;119;NaN;0;0;1;0
7525;127;0;26;0;0;0;0;0;0;0;0;2.507349;NaN;66.063;NaN;NaN;NaN;0;0;0;0
7526;127;0;23;0;0;0;0;0;0;0;0;2.507349;NaN;66.22047;NaN;NaN;NaN;0;0;0;0
7527;128;0;23;0;0;0;0;0;0;0;0;2.508333;NaN;66.48438;NaN;NaN;NaN;0;0;0;0
7528;128;0;22;0;0;0;0;0;0;0;0;2.508333;NaN;67.03125;NaN;NaN;NaN;0;0;0;0
7529;128;0;22;0;0;0;0;0;0;0;0;2.508333;NaN;67.8125;NaN;NaN;NaN;0;0;0;0
7530;128;0;21;0;0;0;0;0;0;0;0;2.508333;NaN;67.44531;NaN;NaN;NaN;0;0;0;0
7531;129;0;21;0;0;0;0;0;0;0;0;2.509819;NaN;66.72868;NaN;NaN;NaN;0;0;0;0
7532;128;0;22;0;1;0;0;0;0;0;0;2.510938;NaN;68.03125;NaN;149;NaN;0;0;1;0
7533;128;0;23;0;0;0;0;0;0;0;0;2.510938;NaN;68.8125;NaN;NaN;NaN;0;0;0;0
7534;128;0;24;0;0;0;0;0;0;0;0;2.510938;NaN;69.59375;NaN;NaN;NaN;0;0;0;0
7534;127;0;25;0;1;0;0;0;0;0;0;2.512336;NaN;68;NaN;984;NaN;5;0;1;0
7535;126;0;25;0;1;0;0;0;0;0;0;2.511905;NaN;67.84127;NaN;342;NaN;1;0;1;0
7536;126;0;25;0;0;0;0;0;0;0;0;2.511905;NaN;68.61905;NaN;NaN;NaN;0;0;0;0
7537;125;0;25;0;1;0;0;0;0;0;0;2.511467;NaN;68.816;NaN;148;NaN;0;0;1;0
7538;125;0;25;0;1;0;0;0;0;0;0;2.512533;NaN;69.6;NaN;122;NaN;0;0;1;0
7539;124;0;25;0;1;0;0;0;0;0;0;2.51129;NaN;70.03226;NaN;251;NaN;2;0;1;0
7540;124;0;26;0;0;0;0;0;0;0;0;2.51129;NaN;70.82258;NaN;NaN;NaN;0;0;0;0
7541;124;0;26;0;0;0;0;0;0;0;0;2.51129;NaN;71.6129;NaN;NaN;NaN;0;0;0;0
7542;124;0;25;0;0;0;0;0;0;0;0;2.51129;NaN;71.79839;NaN;NaN;NaN;0;0;0;0
7543;125;0;25;0;1;0;0;0;0;0;0;2.5136;NaN;69.248;NaN;331;NaN;1;0;1;0
7544;126;0;26;0;0;0;0;0;0;0;0;2.513492;NaN;69.46825;NaN;NaN;NaN;0;0;0;0
7545;126;0;26;0;0;0;0;0;0;0;0;2.513492;NaN;69.87302;NaN;NaN;NaN;0;0;0;0
7546;127;0;26;0;0;0;0;0;0;0;0;2.513123;NaN;69.063;NaN;NaN;NaN;0;0;0;0
7547;128;0;27;0;0;0;0;0;0;0;0;2.515625;NaN;69.28125;NaN;NaN;NaN;0;0;0;0
7548;128;0;28;0;0;0;0;0;0;0;0;2.515625;NaN;70.03906;NaN;NaN;NaN;0;0;0;0
7549;128;0;27;0;0;0;0;0;0;0;0;2.515625;NaN;69.48438;NaN;NaN;NaN;0;0;0;0
7550;127;0;27;0;1;0;0;0;0;0;0;2.514436;NaN;69.31496;NaN;427;NaN;3;0;1;0
7551;127;0;27;0;0;0;0;0;0;0;0;2.514436;NaN;69.73228;NaN;NaN;NaN;0;0;0;0
7552;127;0;27;0;0;0;0;0;0;0;0;2.514436;NaN;70.02362;NaN;NaN;NaN;0;0;0;0
7553;127;0;24;0;1;0;0;0;0;0;0;2.516273;NaN;67.16535;NaN;575;NaN;3;0;1;0
7554;126;0;23;0;2;0;0;0;0;0;0;2.516138;NaN;66.9127;NaN;221.5;NaN;1;0;2;0
7555;126;0;24;0;0;0;0;0;0;0;0;2.516138;NaN;67.67461;NaN;NaN;NaN;0;0;0;0
7556;126;0;24;0;0;0;0;0;0;0;0;2.516138;NaN;66.11905;NaN;NaN;NaN;0;0;0;0
7557;125;0;25;0;1;0;0;0;0;0;0;2.517601;NaN;67.416;NaN;174;NaN;0;0;1;0
7557;125;0;25;0;1;0;0;0;0;0;0;2.517601;NaN;67.416;NaN;174;NaN;0;0;1;0
7558;125;0;26;0;0;0;0;0;0;0;0;2.517601;NaN;68.184;NaN;NaN;NaN;0;0;0;0
7559;125;0;27;0;0;0;0;0;0;0;0;2.517601;NaN;68.952;NaN;NaN;NaN;0;0;0;0
7560;125;0;28;0;0;0;0;0;0;0;0;2.517601;NaN;69.72;NaN;NaN;NaN;0;0;0;0
